"","subitem","subject","item","word.type","seconds","unique.id","word"
"5441","206-16",206,16,"C2",0.435696954,"206-16-C2","broken"
"5442","206-17",206,17,"sil_#",0.383118079,"206-17-sil_#",NA
"5443","206-17",206,17,"D1",0.048620382,"206-17-D1","The"
"5444","206-17",206,17,"N1",0.337225779,"206-17-N1","waitress"
"5445","206-17",206,17,"P1",0.131558557,"206-17-P1","for"
"5446","206-17",206,17,"D2",0.091491322,"206-17-D2","the"
"5447","206-17",206,17,"A1",0.507050903,"206-17-A1","impatient"
"5448","206-17",206,17,"N2",0.475362783,"206-17-N2","diner"
"5449","206-17",206,17,"sil_N2C1",0.358449069,"206-17-sil_N2C1",NA
"5450","206-17",206,17,"C1",0.573564436,"206-17-C1","was"
"5451","206-17",206,17,"C2",0.381254097,"206-17-C2","slow"
"5452","206-18",206,18,"sil_#",0.540989193,"206-18-sil_#",NA
"5453","206-18",206,18,"D1",0.124848367,"206-18-D1","The"
"5454","206-18",206,18,"N1",0.315776117,"206-18-N1","table"
"5455","206-18",206,18,"P1",0.178012031,"206-18-P1","for"
"5456","206-18",206,18,"D2",0.078315494,"206-18-D2","the"
"5457","206-18",206,18,"A1",0.400448671,"206-18-A1","antique"
"5458","206-18",206,18,"N2",0.347682738,"206-18-N2","chair"
"5459","206-18",206,18,"C1",0.185018913,"206-18-C1","was"
"5460","206-18",206,18,"C2",0.268564151,"206-18-C2","also"
"5461","206-18",206,18,"C3",0.35423704,"206-18-C3","old"
"5462","206-19",206,19,"sil_#",0.394668485,"206-19-sil_#",NA
"5463","206-19",206,19,"D1",0.063510518,"206-19-D1","The"
"5464","206-19",206,19,"N1",0.316142432,"206-19-N1","resort"
"5465","206-19",206,19,"P1",0.159968036,"206-19-P1","near"
"5466","206-19",206,19,"D2",0.106623429,"206-19-D2","the"
"5467","206-19",206,19,"A1",0.443473046,"206-19-A1","elaborate"
"5468","206-19",206,19,"N2",0.451610092,"206-19-N2","gardens"
"5469","206-19",206,19,"C1",0.444797119,"206-19-C1","was"
"5470","206-19",206,19,"sil_C1C2",0.0792798,"206-19-sil_C1C2",NA
"5471","206-19",206,19,"C2",0.472040615,"206-19-C2","beautiful"
"5472","206-20",206,20,"sil_#",0.468488888,"206-20-sil_#",NA
"5473","206-20",206,20,"D1",0.063077103,"206-20-D1","The"
"5474","206-20",206,20,"N1",0.358746006,"206-20-N1","hydrant"
"5475","206-20",206,20,"P1",0.168461038,"206-20-P1","near"
"5476","206-20",206,20,"D2",0.093745666,"206-20-D2","the"
"5477","206-20",206,20,"A1",0.249266469,"206-20-A1","bright"
"5478","206-20",206,20,"N2",0.779373963,"206-20-N2","reflectors"
"5479","206-20",206,20,"C1",0.432588742,"206-20-C1","was"
"5480","206-20",206,20,"sil_C1C2",0.09569573,"206-20-sil_C1C2",NA
"5481","206-20",206,20,"C2",0.287050135,"206-20-C2","red"
"5482","206-21",206,21,"sil_#",0.371915218,"206-21-sil_#",NA
"5483","206-21",206,21,"D1",0.06807964,"206-21-D1","The"
"5484","206-21",206,21,"N1",0.319643394,"206-21-N1","guitar"
"5485","206-21",206,21,"P1",0.142729328,"206-21-P1","near"
"5486","206-21",206,21,"D2",0.123846314,"206-21-D2","the"
"5487","206-21",206,21,"A1",0.406372094,"206-21-A1","faulty"
"5488","206-21",206,21,"N2",0.417412004,"206-21-N2","pedals"
"5489","206-21",206,21,"C1",0.565246231,"206-21-C1","was"
"5490","206-21",206,21,"sil_C1C2",0.142179656,"206-21-sil_C1C2",NA
"5491","206-21",206,21,"C2",0.09706873,"206-21-C2","a"
"5492","206-21",206,21,"C3",0.639368976,"206-21-C3","fender"
"5493","206-22",206,22,"sil_#",0.459651609,"206-22-sil_#",NA
"5494","206-22",206,22,"D1",0.12791481,"206-22-D1","The"
"5495","206-22",206,22,"N1",0.28424578,"206-22-N1","trainer"
"5496","206-22",206,22,"P1",0.163655227,"206-22-P1","near"
"5497","206-22",206,22,"D2",0.100804298,"206-22-D2","the"
"5498","206-22",206,22,"A1",0.401828688,"206-22-A1","confident"
"5499","206-22",206,22,"N2",0.449266086,"206-22-N2","actor"
"5500","206-22",206,22,"C1",0.590638653,"206-22-C1","was"
"5501","206-22",206,22,"sil_C1C2",0.344132329,"206-22-sil_C1C2",NA
"5502","206-22",206,22,"C2",0.27697911,"206-22-C2","also"
"5503","206-22",206,22,"C3",0.388301875,"206-22-C3","confident"
"5504","206-23",206,23,"sil_#",0.316465262,"206-23-sil_#",NA
"5505","206-23",206,23,"D1",0.10569534,"206-23-D1","The"
"5506","206-23",206,23,"N1",0.231674173,"206-23-N1","canoe"
"5507","206-23",206,23,"P1",0.166798289,"206-23-P1","near"
"5508","206-23",206,23,"D2",0.122725624,"206-23-D2","the"
"5509","206-23",206,23,"A1",0.28995032,"206-23-A1","weathered"
"5510","206-23",206,23,"N2",0.422813967,"206-23-N2","flag"
"5511","206-23",206,23,"C1",0.556981378,"206-23-C1","was"
"5512","206-23",206,23,"C2",0.540566579,"206-23-C2","wet"
"5513","206-23",206,23,"C3",0.625017103,"206-23-C3","and"
"5514","206-23",206,23,"sil_C3C4",0.285710435,"206-23-sil_C3C4",NA
"5515","206-23",206,23,"C4",0.435477903,"206-23-C4","long"
"5516","213-2",213,2,"sil_#",0.600933875,"213-2-sil_#",NA
"5517","213-2",213,2,"D1",0.112577533,"213-2-D1","The"
"5518","213-2",213,2,"N1",0.269683888,"213-2-N1","cake"
"5519","213-2",213,2,"P1",0.176077556,"213-2-P1","by"
"5520","213-2",213,2,"D2",0.13445335,"213-2-D2","the"
"5521","213-2",213,2,"A1",0.324958185,"213-2-A1","colored"
"5522","213-2",213,2,"N2",0.555944745,"213-2-N2","candle"
"5523","213-2",213,2,"sil_N2C1",0.93628402,"213-2-sil_N2C1",NA
"5524","213-2",213,2,"C1",0.536653189,"213-2-C1","was"
"5525","213-2",213,2,"C2",0.942750133,"213-2-C2","delicious"
"5526","213-3",213,3,"sil_#",0.807097121,"213-3-sil_#",NA
"5527","213-3",213,3,"D1",0.070922822,"213-3-D1","The"
"5528","213-3",213,3,"N1",0.382771171,"213-3-N1","hammer"
"5529","213-3",213,3,"P1",0.189297233,"213-3-P1","by"
"5530","213-3",213,3,"D2",0.084981545,"213-3-D2","the"
"5531","213-3",213,3,"A1",0.452660816,"213-3-A1","rusty"
"5532","213-3",213,3,"N2",0.543948567,"213-3-N2","nail"
"5533","213-3",213,3,"sil_N2C1",1.298338466,"213-3-sil_N2C1",NA
"5534","213-3",213,3,"C1",0.578825789,"213-3-C1","was"
"5535","213-3",213,3,"sil_C1C2",0.348611925,"213-3-sil_C1C2",NA
"5536","213-3",213,3,"C2",0.415888129,"213-3-C2","beginning"
"5537","213-3",213,3,"C3",0.096888021,"213-3-C3","to"
"5538","213-4",213,4,"sil_#",0.39228497,"213-4-sil_#",NA
"5539","213-4",213,4,"D1",0.121303723,"213-4-D1","The"
"5540","213-4",213,4,"N1",0.207115415,"213-4-N1","coach"
"5541","213-4",213,4,"P1",0.12006593,"213-4-P1","for"
"5542","213-4",213,4,"D2",0.118987933,"213-4-D2","the"
"5543","213-4",213,4,"A1",0.61548149,"213-4-A1","disruptive"
"5544","213-4",213,4,"N2",0.821324029,"213-4-N2","teenagers"
"5545","213-4",213,4,"sil_N2C1",0.106951625,"213-4-sil_N2C1",NA
"5546","213-4",213,4,"C1",0.348047318,"213-4-C1","quit"
"5547","213-4",213,4,"sil_C1C2",0.085507467,"213-4-sil_C1C2",NA
"5548","213-4",213,4,"C2",0.695228072,"213-4-C2","immediately"
"5549","213-5",213,5,"sil_#",0.628042612,"213-5-sil_#",NA
"5550","213-5",213,5,"D1",0.124686916,"213-5-D1","The"
"5551","213-5",213,5,"N1",0.253353777,"213-5-N1","tent"
"5552","213-5",213,5,"P1",0.144195685,"213-5-P1","with"
"5553","213-5",213,5,"D2",0.067051295,"213-5-D2","the"
"5554","213-5",213,5,"A1",0.433474283,"213-5-A1","sturdy"
"5555","213-5",213,5,"N2",0.683927976,"213-5-N2","cushions"
"5556","213-5",213,5,"sil_N2C1",1.057541662,"213-5-sil_N2C1",NA
"5557","213-5",213,5,"C1",0.172913148,"213-5-C1","was"
"5558","213-5",213,5,"C2",0.164402328,"213-5-C2","not"
"5559","213-5",213,5,"C3",0.302377738,"213-5-C3","very"
"5560","213-6",213,6,"sil_#",0.548349653,"213-6-sil_#",NA
"5561","213-6",213,6,"D1",0.061880703,"213-6-D1","The"
"5562","213-6",213,6,"N1",0.333583883,"213-6-N1","dam"
"5563","213-6",213,6,"P1",0.141826385,"213-6-P1","for"
"5564","213-6",213,6,"D2",0.066589405,"213-6-D2","the"
"5565","213-6",213,6,"A1",0.38563777,"213-6-A1","musty"
"5566","213-6",213,6,"N2",1.006846309,"213-6-N2","factories"
"5567","213-6",213,6,"sil_N2C1",1.123818571,"213-6-sil_N2C1",NA
"5568","213-6",213,6,"C1",0.673369413,"213-6-C1","was"
"5569","213-6",213,6,"sil_C1C2",0.239579294,"213-6-sil_C1C2",NA
"5570","213-6",213,6,"C2",0.398254021,"213-6-C2","going"
"5571","213-6",213,6,"C3",0.08188628,"213-6-C3","to"
"5572","213-8",213,8,"sil_#",0.508391213,"213-8-sil_#",NA
"5573","213-8",213,8,"D1",0.053527568,"213-8-D1","The"
"5574","213-8",213,8,"N1",0.404967288,"213-8-N1","fortress"
"5575","213-8",213,8,"P1",0.134422317,"213-8-P1","with"
"5576","213-8",213,8,"D2",0.084391475,"213-8-D2","the"
"5577","213-8",213,8,"A1",0.389331206,"213-8-A1","ancient"
"5578","213-8",213,8,"N2",0.586863977,"213-8-N2","farm"
"5579","213-8",213,8,"sil_N2C1",1.103355282,"213-8-sil_N2C1",NA
"5580","213-8",213,8,"C1",0.216919243,"213-8-C1","was"
"5581","213-8",213,8,"C2",0.12367579,"213-8-C2","a"
"5582","213-8",213,8,"C3",0.446985742,"213-8-C3","popular"
"5583","213-9",213,9,"sil_#",0.782915657,"213-9-sil_#",NA
"5584","213-9",213,9,"D1",0.052422133,"213-9-D1","The"
"5585","213-9",213,9,"N1",0.315059404,"213-9-N1","butler"
"5586","213-9",213,9,"P1",0.142679125,"213-9-P1","for"
"5587","213-9",213,9,"D2",0.091551075,"213-9-D2","the"
"5588","213-9",213,9,"A1",0.523440678,"213-9-A1","spoiled"
"5589","213-9",213,9,"N2",0.387541723,"213-9-N2","kid"
"5590","213-9",213,9,"sil_N2C1",1.012247491,"213-9-sil_N2C1",NA
"5591","213-9",213,9,"C1",0.146275776,"213-9-C1","took"
"5592","213-9",213,9,"C2",0.636492849,"213-9-C2","solace"
"5593","213-9",213,9,"sil_C2C3",0.259909347,"213-9-sil_C2C3",NA
"5594","213-9",213,9,"C3",0.3900347,"213-9-C3","in"
"5595","213-10",213,10,"sil_#",0.626921466,"213-10-sil_#",NA
"5596","213-10",213,10,"D1",0.093197711,"213-10-D1","The"
"5597","213-10",213,10,"N1",0.251683322,"213-10-N1","vase"
"5598","213-10",213,10,"P1",0.126159097,"213-10-P1","with"
"5599","213-10",213,10,"D2",0.067289123,"213-10-D2","the"
"5600","213-10",213,10,"A1",0.38281246,"213-10-A1","vibrant"
"5601","213-10",213,10,"N2",0.559477243,"213-10-N2","flowers"
"5602","213-10",213,10,"C1",0.266114453,"213-10-C1","fell"
"5603","213-10",213,10,"C2",0.328075103,"213-10-C2","over"
"5604","213-10",213,10,"C3",0.183372785,"213-10-C3","and"
"5605","213-11",213,11,"sil_#",0.6373841,"213-11-sil_#",NA
"5606","213-11",213,11,"D1",0.053855873,"213-11-D1","The"
"5607","213-11",213,11,"N1",0.44444497,"213-11-N1","banana"
"5608","213-11",213,11,"P1",0.149790606,"213-11-P1","for"
"5609","213-11",213,11,"D2",0.124880338,"213-11-D2","the"
"5610","213-11",213,11,"A1",0.412166677,"213-11-A1","popular"
"5611","213-11",213,11,"N2",0.778210605,"213-11-N2","sundaes"
"5612","213-11",213,11,"sil_N2C1",1.663280548,"213-11-sil_N2C1",NA
"5613","213-11",213,11,"C1",0.234558879,"213-11-C1","was"
"5614","213-11",213,11,"C2",0.498903918,"213-11-C2","actually"
"5615","213-11",213,11,"C3",0.534376246,"213-11-C3","rotten"
"5616","213-12",213,12,"sil_#",0.901745434,"213-12-sil_#",NA
"5617","213-12",213,12,"D1",0.077019084,"213-12-D1","The"
"5618","213-12",213,12,"N1",0.511021227,"213-12-N1","bodyguard"
"5619","213-12",213,12,"P1",0.16623434,"213-12-P1","for"
"5620","213-12",213,12,"D2",0.095094036,"213-12-D2","the"
"5621","213-12",213,12,"A1",0.384144764,"213-12-A1","nervous"
"5622","213-12",213,12,"N2",0.861573208,"213-12-N2","actresses"
"5623","213-12",213,12,"sil_N2C1",0.115127272,"213-12-sil_N2C1",NA
"5624","213-12",213,12,"C1",0.183488048,"213-12-C1","was"
"5625","213-12",213,12,"C2",0.329049702,"213-12-C2","busy"
"5626","213-12",213,12,"C3",0.184437256,"213-12-C3","all"
"5627","213-13",213,13,"sil_#",0.697015634,"213-13-sil_#",NA
"5628","213-13",213,13,"D1",0.059614516,"213-13-D1","The"
"5629","213-13",213,13,"N1",0.513636779,"213-13-N1","bicycle"
"5630","213-13",213,13,"P1",0.117309137,"213-13-P1","with"
"5631","213-13",213,13,"D2",0.09795632,"213-13-D2","the"
"5632","213-13",213,13,"A1",0.404062913,"213-13-A1","warped"
"5633","213-13",213,13,"N2",0.579236692,"213-13-N2","tire"
"5634","213-13",213,13,"sil_N2C1",1.052451412,"213-13-sil_N2C1",NA
"5635","213-13",213,13,"C1",0.232480826,"213-13-C1","was"
"5636","213-13",213,13,"C2",0.421248616,"213-13-C2","not"
"5637","213-13",213,13,"C3",0.411153119,"213-13-C3","safe"
"5638","213-14",213,14,"sil_#",1.073066587,"213-14-sil_#",NA
"5639","213-14",213,14,"D1",0.087126466,"213-14-D1","The"
"5640","213-14",213,14,"N1",0.325206573,"213-14-N1","caddy"
"5641","213-14",213,14,"P1",0.183130997,"213-14-P1","for"
"5642","213-14",213,14,"D2",0.133030211,"213-14-D2","the"
"5643","213-14",213,14,"A1",0.606262509,"213-14-A1","charismatic"
"5644","213-14",213,14,"N2",0.599380308,"213-14-N2","golfer"
"5645","213-14",213,14,"sil_N2C1",0.75552368,"213-14-sil_N2C1",NA
"5646","213-14",213,14,"C1",0.152072206,"213-14-C1","was"
"5647","213-14",213,14,"C2",0.223086933,"213-14-C2","not"
"5648","213-14",213,14,"C3",0.21015525,"213-14-C3","as"
"5649","213-15",213,15,"sil_#",0.350797575,"213-15-sil_#",NA
"5650","213-15",213,15,"D1",0.121469119,"213-15-D1","The"
"5651","213-15",213,15,"N1",0.290923249,"213-15-N1","church"
"5652","213-15",213,15,"P1",0.104920309,"213-15-P1","with"
"5653","213-15",213,15,"D2",0.094913117,"213-15-D2","the"
"5654","213-15",213,15,"A1",0.365843277,"213-15-A1","giant"
"5655","213-15",213,15,"N2",0.588731286,"213-15-N2","cross"
"5656","213-15",213,15,"sil_N2C1",0.467798517,"213-15-sil_N2C1",NA
"5657","213-15",213,15,"C1",0.155068113,"213-15-C1","was"
"5658","213-15",213,15,"C2",0.315868886,"213-15-C2","very"
"5659","213-15",213,15,"C3",0.560246733,"213-15-C3","religious"
"5660","213-16",213,16,"sil_#",0.396987885,"213-16-sil_#",NA
"5661","213-16",213,16,"D1",0.055481566,"213-16-D1","The"
"5662","213-16",213,16,"N1",0.465670791,"213-16-N1","eraser"
"5663","213-16",213,16,"P1",0.172740945,"213-16-P1","near"
"5664","213-16",213,16,"D2",0.099880731,"213-16-D2","the"
"5665","213-16",213,16,"A1",0.520147944,"213-16-A1","novelty"
"5666","213-16",213,16,"N2",0.560457458,"213-16-N2","pens"
"5667","213-16",213,16,"C1",0.253425219,"213-16-C1","was"
"5668","213-16",213,16,"C2",0.222005682,"213-16-C2","sold"
"5669","213-16",213,16,"C3",0.247147562,"213-16-C3","out"
"5670","213-17",213,17,"sil_#",0.476276296,"213-17-sil_#",NA
"5671","213-17",213,17,"D1",0.074899414,"213-17-D1","The"
"5672","213-17",213,17,"N1",0.358094023,"213-17-N1","waitress"
"5673","213-17",213,17,"P1",0.164866504,"213-17-P1","by"
"5674","213-17",213,17,"D2",0.072688344,"213-17-D2","the"
"5675","213-17",213,17,"A1",0.534174975,"213-17-A1","impatient"
"5676","213-17",213,17,"N2",0.734772838,"213-17-N2","seniors"
"5677","213-17",213,17,"sil_N2C1",0.525156548,"213-17-sil_N2C1",NA
"5678","213-17",213,17,"C1",0.081284733,"213-17-C1","did"
"5679","213-17",213,17,"C2",0.214577715,"213-17-C2","not"
"5680","213-17",213,17,"C3",0.343355902,"213-17-C3","receive"
"5681","213-18",213,18,"sil_#",0.659196762,"213-18-sil_#",NA
"5682","213-18",213,18,"D1",0.105230824,"213-18-D1","The"
"5683","213-18",213,18,"N1",0.30937608,"213-18-N1","table"
"5684","213-18",213,18,"P1",0.143412629,"213-18-P1","by"
"5685","213-18",213,18,"D2",0.126824567,"213-18-D2","the"
"5686","213-18",213,18,"sil_D2A1",0.094316461,"213-18-sil_D2A1",NA
"5687","213-18",213,18,"A1",0.454118449,"213-18-A1","antique"
"5688","213-18",213,18,"N2",0.548944186,"213-18-N2","lamps"
"5689","213-18",213,18,"sil_N2C1",0.286207893,"213-18-sil_N2C1",NA
"5690","213-18",213,18,"C1",0.188742123,"213-18-C1","was"
"5691","213-18",213,18,"C2",0.226762043,"213-18-C2","not"
"5692","213-18",213,18,"C3",0.128074124,"213-18-C3","as"
"5693","213-19",213,19,"sil_#",0.36200406,"213-19-sil_#",NA
"5694","213-19",213,19,"D1",0.047679157,"213-19-D1","The"
"5695","213-19",213,19,"N1",0.346031494,"213-19-N1","resort"
"5696","213-19",213,19,"P1",0.166947336,"213-19-P1","near"
"5697","213-19",213,19,"D2",0.105416966,"213-19-D2","the"
"5698","213-19",213,19,"A1",0.415800772,"213-19-A1","elaborate"
"5699","213-19",213,19,"N2",0.468029807,"213-19-N2","garden"
"5700","213-19",213,19,"C1",0.209207498,"213-19-C1","was"
"5701","213-19",213,19,"C2",0.302639025,"213-19-C2","very"
"5702","213-19",213,19,"C3",0.802781906,"213-19-C3","expensive"
"5703","213-20",213,20,"sil_#",0.600657273,"213-20-sil_#",NA
"5704","213-20",213,20,"D1",0.048695515,"213-20-D1","The"
"5705","213-20",213,20,"N1",0.385510039,"213-20-N1","hydrant"
"5706","213-20",213,20,"P1",0.184434262,"213-20-P1","near"
"5707","213-20",213,20,"D2",0.096173642,"213-20-D2","the"
"5708","213-20",213,20,"A1",0.24462825,"213-20-A1","bright"
"5709","213-20",213,20,"N2",0.831052917,"213-20-N2","reflector"
"5710","213-20",213,20,"sil_N2C1",1.992008927,"213-20-sil_N2C1",NA
"5711","213-20",213,20,"C1",0.843965173,"213-20-C1","reflected"
"5712","213-20",213,20,"sil_C1C2",0.377373184,"213-20-sil_C1C2",NA
"5713","213-20",213,20,"C2",0.103554484,"213-20-C2","the"
"5714","213-20",213,20,"C3",0.695181649,"213-20-C3","light"
"5715","213-22",213,22,"sil_#",0.440898459,"213-22-sil_#",NA
"5716","213-22",213,22,"D1",0.085920339,"213-22-D1","The"
"5717","213-22",213,22,"N1",0.355473889,"213-22-N1","trainer"
"5718","213-22",213,22,"P1",0.170864308,"213-22-P1","near"
"5719","213-22",213,22,"D2",0.122534118,"213-22-D2","the"
"5720","213-22",213,22,"A1",0.413002029,"213-22-A1","confident"
"5721","213-22",213,22,"N2",0.722648761,"213-22-N2","boxers"
"5722","213-22",213,22,"sil_N2C1",0.421044922,"213-22-sil_N2C1",NA
"5723","213-22",213,22,"C1",0.263705662,"213-22-C1","felt"
"5724","213-22",213,22,"C2",0.375292907,"213-22-C2","proud"
"5725","213-22",213,22,"C3",0.192723898,"213-22-C3","of"
"5726","213-23",213,23,"sil_#",0.513537632,"213-23-sil_#",NA
"5727","213-23",213,23,"D1",0.080260845,"213-23-D1","The"
"5728","213-23",213,23,"N1",0.314848391,"213-23-N1","canoe"
"5729","213-23",213,23,"P1",0.192662159,"213-23-P1","near"
"5730","213-23",213,23,"D2",0.112304559,"213-23-D2","the"
"5731","213-23",213,23,"A1",0.364621316,"213-23-A1","weathered"
"5732","213-23",213,23,"N2",0.582800415,"213-23-N2","oars"
"5733","213-23",213,23,"sil_N2C1",0.748837019,"213-23-sil_N2C1",NA
"5734","213-23",213,23,"C1",0.225862523,"213-23-C1","was"
"5735","213-23",213,23,"C2",0.243606966,"213-23-C2","beat"
"5736","213-23",213,23,"C3",0.269380947,"213-23-C3","up"
"5737","213-24",213,24,"sil_#",0.511860457,"213-24-sil_#",NA
"5738","213-24",213,24,"D1",0.12269185,"213-24-D1","The"
"5739","213-24",213,24,"N1",0.335357607,"213-24-N1","camera"
"5740","213-24",213,24,"P1",0.172659844,"213-24-P1","by"
"5741","213-24",213,24,"D2",0.063512216,"213-24-D2","the"
"5742","213-24",213,24,"A1",0.416094749,"213-24-A1","special"
"5743","213-24",213,24,"N2",0.587896218,"213-24-N2","lenses"
"5744","213-24",213,24,"sil_N2C1",0.814989516,"213-24-sil_N2C1",NA
"5745","213-24",213,24,"C1",0.651941955,"213-24-C1","was"
"5746","213-24",213,24,"sil_C1C2",0.37273477,"213-24-sil_C1C2",NA
"5747","213-24",213,24,"C2",0.308079635,"213-24-C2","more"
"5748","213-24",213,24,"C3",0.504717875,"213-24-C3","expensive"
"5749","214-1",214,1,"sil_#",0.923803796,"214-1-sil_#",NA
"5750","214-1",214,1,"D1",0.084674741,"214-1-D1","The"
"5751","214-1",214,1,"N1",0.46860568,"214-1-N1","envelope"
"5752","214-1",214,1,"P1",0.159345832,"214-1-P1","by"
"5753","214-1",214,1,"D2",0.192680953,"214-1-D2","the"
"5754","214-1",214,1,"A1",0.645647162,"214-1-A1","formal"
"5755","214-1",214,1,"N2",0.735260719,"214-1-N2","letters"
"5756","214-1",214,1,"sil_N2C1",1.138037351,"214-1-sil_N2C1",NA
"5757","214-1",214,1,"C1",0.316392565,"214-1-C1","is"
"5758","214-1",214,1,"sil_C1C2",0.184381543,"214-1-sil_C1C2",NA
"5759","214-1",214,1,"C2",0.396039852,"214-1-C2","pretty"
"5760","214-2",214,2,"sil_#",0.479507216,"214-2-sil_#",NA
"5761","214-2",214,2,"D1",0.142485352,"214-2-D1","The"
"5762","214-2",214,2,"N1",0.288309779,"214-2-N1","cake"
"5763","214-2",214,2,"P1",0.166639849,"214-2-P1","by"
"5764","214-2",214,2,"D2",0.132119757,"214-2-D2","the"
"5765","214-2",214,2,"A1",0.361523038,"214-2-A1","colored"
"5766","214-2",214,2,"N2",0.943195621,"214-2-N2","candles"
"5767","214-2",214,2,"sil_N2C1",0.702240755,"214-2-sil_N2C1",NA
"5768","214-2",214,2,"C1",0.534723647,"214-2-C1","was"
"5769","214-2",214,2,"sil_C1C2",0.079461658,"214-2-sil_C1C2",NA
"5770","214-2",214,2,"C2",0.290687114,"214-2-C2","white"
"5771","214-3",214,3,"sil_#",0.743907527,"214-3-sil_#",NA
"5772","214-3",214,3,"D1",0.103146942,"214-3-D1","The"
"5773","214-3",214,3,"N1",0.350761069,"214-3-N1","hammer"
"5774","214-3",214,3,"P1",0.154056712,"214-3-P1","by"
"5775","214-3",214,3,"D2",0.077400927,"214-3-D2","the"
"5776","214-3",214,3,"A1",0.407432658,"214-3-A1","rusty"
"5777","214-3",214,3,"N2",0.771533572,"214-3-N2","nails"
"5778","214-3",214,3,"sil_N2C1",0.164650063,"214-3-sil_N2C1",NA
"5779","214-3",214,3,"C1",0.166815259,"214-3-C1","had"
"5780","214-3",214,3,"C2",0.284892789,"214-3-C2","never"
"5781","214-3",214,3,"C3",0.164012107,"214-3-C3","been"
"5782","214-4",214,4,"sil_#",0.826530875,"214-4-sil_#",NA
"5783","214-4",214,4,"D1",0.149892804,"214-4-D1","The"
"5784","214-4",214,4,"N1",0.363815326,"214-4-N1","coach"
"5785","214-4",214,4,"sil_N1P1",0.716135378,"214-4-sil_N1P1",NA
"5786","214-4",214,4,"P1",0.164532167,"214-4-P1","near"
"5787","214-4",214,4,"D2",0.097902629,"214-4-D2","the"
"5788","214-4",214,4,"A1",0.497497907,"214-4-A1","disciplined"
"5789","214-4",214,4,"N2",0.572689083,"214-4-N2","athlete"
"5790","214-4",214,4,"sil_N2C1",0.186597788,"214-4-sil_N2C1",NA
"5791","214-4",214,4,"C1",0.333546947,"214-4-C1","yelled"
"5792","214-4",214,4,"C2",0.100185589,"214-4-C2","a"
"5793","214-4",214,4,"C3",0.21120396,"214-4-C3","lot"
"5794","214-5",214,5,"sil_#",0.794535627,"214-5-sil_#",NA
"5795","214-5",214,5,"D1",0.125310123,"214-5-D1","The"
"5796","214-5",214,5,"N1",0.254399643,"214-5-N1","tent"
"5797","214-5",214,5,"P1",0.233711701,"214-5-P1","near"
"5798","214-5",214,5,"D2",0.090710829,"214-5-D2","the"
"5799","214-5",214,5,"A1",0.490481531,"214-5-A1","sturdy"
