subitem	subject	item	word	seconds
170-10	170	10	sil_#	0.739893924
170-10	170	10	D1	0.068429563
170-10	170	10	N1	0.272162886
170-10	170	10	P1	0.11739237
170-10	170	10	D2	0.085309452
170-10	170	10	A1	0.365173578
170-10	170	10	N2	0.347299737
170-10	170	10	C1	0.236089144
170-10	170	10	C2	0.381010417
170-11	170	11	sil_#	0.518455077
170-11	170	11	D1	0.046968612
170-11	170	11	N1	0.341034931
170-11	170	11	P1	0.13409369
170-11	170	11	D2	0.092200802
170-11	170	11	A1	0.4216164
170-11	170	11	N2	0.789619238
170-11	170	11	sil_N2C1	0.383526423
170-11	170	11	C1	0.363508031
170-11	170	11	sil_C1C2	0.162319105
170-11	170	11	C2	0.321378847
170-12	170	12	sil_#	1.103445367
170-12	170	12	D1	0.043457116
170-12	170	12	N1	0.471443661
170-12	170	12	P1	0.147204021
170-12	170	12	D2	0.086044815
170-12	170	12	A1	0.390594241
170-12	170	12	N2	0.46400954
170-12	170	12	sil_N2C1	0.718207072
170-12	170	12	C1	0.101373685
170-12	170	12	C2	0.268543154
170-12	170	12	C3	0.052087031
170-13	170	13	sil_#	0.560728656
170-13	170	13	D1	0.313758075
170-13	170	13	N1	0.41101891
170-13	170	13	P1	0.120648069
170-13	170	13	D2	0.083985291
170-13	170	13	A1	0.396802975
170-13	170	13	sil_A1N2	0.837381027
170-13	170	13	N2	0.462216334
170-13	170	13	sil_N2C1	0.837990281
170-13	170	13	C1	0.196400068
170-13	170	13	C2	0.316713794
170-15	170	15	sil_#	0.470400525
170-15	170	15	D1	0.09048723
170-15	170	15	N1	0.298357719
170-15	170	15	P1	0.155135
170-15	170	15	D2	0.083926686
170-15	170	15	A1	0.365657948
170-15	170	15	N2	0.659424482
170-15	170	15	sil_N2C1	0.535504657
170-15	170	15	C1	0.16668728
170-15	170	15	C2	0.047263953
170-15	170	15	C3	0.400644105
170-16	170	16	sil_#	0.619111548
170-16	170	16	D1	0.050858218
170-16	170	16	N1	0.404979701
170-16	170	16	P1	0.177678582
170-16	170	16	D2	0.066067479
170-16	170	16	A1	0.408287449
170-16	170	16	N2	0.444906727
170-16	170	16	C1	0.243525592
170-16	170	16	C2	0.294511777
170-16	170	16	C3	0.096906695
170-17	170	17	sil_#	0.552310409
170-17	170	17	D1	0.047456202
170-17	170	17	N1	0.312498974
170-17	170	17	P1	0.139221896
170-17	170	17	D2	0.071108109
170-17	170	17	A1	0.497141622
170-17	170	17	N2	0.507122863
170-17	170	17	C1	0.16550606
170-17	170	17	C2	0.415501478
170-18	170	18	sil_#	0.472512457
170-18	170	18	D1	0.082497306
170-18	170	18	N1	0.263003193
170-18	170	18	P1	0.127520973
170-18	170	18	D2	0.118806823
170-18	170	18	A1	0.403153403
170-18	170	18	N2	0.343713461
170-18	170	18	C1	0.171014075
170-18	170	18	C2	0.2291018
170-18	170	18	C3	0.235945958
170-19	170	19	sil_#	0.422168858
170-19	170	19	D1	0.050915189
170-19	170	19	N1	0.327187539
170-19	170	19	P1	0.147156084
170-19	170	19	D2	0.064592642
170-19	170	19	A1	0.396847397
170-19	170	19	N2	0.483697552
170-19	170	19	C1	0.134111709
170-19	170	19	C2	0.26398599
170-19	170	19	C3	0.304191269
170-20	170	20	sil_#	0.935221066
170-20	170	20	D1	0.05166403
170-20	170	20	N1	0.333990555
170-20	170	20	P1	0.15013117
170-20	170	20	D2	0.071482695
170-20	170	20	A1	0.203773704
170-20	170	20	N2	0.572435123
170-20	170	20	C1	0.383882228
170-20	170	20	C2	0.05039935
170-20	170	20	C3	0.134056905
170-21	170	21	sil_#	0.486829926
170-21	170	21	D1	0.062180337
170-21	170	21	N1	0.366560841
170-21	170	21	P1	0.11798294
170-21	170	21	D2	0.057884583
170-21	170	21	A1	0.36549313
170-21	170	21	N2	0.391388144
170-21	170	21	C1	0.119474518
170-21	170	21	C2	0.526513618
170-22	170	22	sil_#	0.34630226
170-22	170	22	D1	0.078830105
170-22	170	22	N1	0.332808528
170-22	170	22	P1	0.132492086
170-22	170	22	D2	0.098195033
170-22	170	22	A1	0.452468931
170-22	170	22	N2	0.397266435
170-22	170	22	C1	0.203688344
170-22	170	22	C2	0.362614182
170-23	170	23	sil_#	0.700626727
170-23	170	23	D1	0.098359729
170-23	170	23	N1	0.328094077
170-23	170	23	P1	0.152086943
170-23	170	23	D2	0.070740385
170-23	170	23	A1	0.296190989
170-23	170	23	N2	0.426293874
170-23	170	23	C1	0.252893493
170-23	170	23	C2	0.330883402
170-23	170	23	C3	0.513577403
170-24	170	24	sil_#	0.548220801
170-24	170	24	D1	0.069656849
170-24	170	24	N1	0.316909022
170-24	170	24	P1	0.121498829
170-24	170	24	D2	0.052309453
170-24	170	24	A1	0.31953112
170-24	170	24	N2	0.406572695
170-24	170	24	C1	0.123067301
170-24	170	24	C2	0.425233431
170-24	170	24	C3	0.091020178
176-1	176	1	sil_#	0.188626329
176-1	176	1	D1	0.116317983
176-1	176	1	N1	0.503573483
176-1	176	1	P1	0.168314106
176-1	176	1	D2	0.081194317
176-1	176	1	A1	0.398390731
176-1	176	1	N2	0.593919163
176-1	176	1	C1	0.150624205
176-1	176	1	C2	0.546864555
176-2	176	2	sil_#	0.367047811
176-2	176	2	D1	0.098451425
176-2	176	2	N1	0.326278251
176-2	176	2	P1	0.179007675
176-2	176	2	D2	0.080403473
176-2	176	2	A1	0.394367678
176-2	176	2	N2	1.294026076
176-2	176	2	sil_N2C1	0.270100143
176-2	176	2	C1	0.234417215
176-2	176	2	C2	0.553154756
176-3	176	3	sil_#	0.367357266
176-3	176	3	D1	0.089626806
176-3	176	3	N1	0.354512536
176-3	176	3	P1	0.204702083
176-3	176	3	D2	0.097435842
176-3	176	3	A1	0.433108798
176-3	176	3	N2	0.653335086
176-3	176	3	C1	0.205989289
176-3	176	3	C2	0.60722797
176-4	176	4	sil_#	0.412877011
176-4	176	4	D1	0.121286068
176-4	176	4	N1	0.338216408
176-4	176	4	P1	0.096619424
176-4	176	4	D2	0.085595095
176-4	176	4	A1	0.710757172
176-4	176	4	N2	1.032728668
176-4	176	4	sil_N2C1	0.423425087
176-4	176	4	C1	0.33370022
176-4	176	4	C2	0.132652419
176-4	176	4	C3	0.312249513
176-5	176	5	sil_#	0.364297055
176-5	176	5	D1	0.118531964
176-5	176	5	N1	0.248513039
176-5	176	5	P1	0.168714895
176-5	176	5	D2	0.089463842
176-5	176	5	A1	0.377391809
176-5	176	5	N2	0.857628399
176-5	176	5	sil_N2C1	0.136677075
176-5	176	5	C1	0.215104384
176-5	176	5	C2	0.62711771
176-6	176	6	sil_#	0.392842073
176-6	176	6	D1	0.127785229
176-6	176	6	N1	0.354211322
176-6	176	6	P1	0.143337486
176-6	176	6	D2	0.073116596
176-6	176	6	A1	0.380974122
176-6	176	6	N2	1.157545335
176-6	176	6	sil_N2C1	0.226764285
176-6	176	6	C1	0.210523399
176-6	176	6	C2	0.426336203
176-7	176	7	sil_#	0.255890624
176-7	176	7	D1	0.102520177
176-7	176	7	N1	0.507399945
176-7	176	7	P1	0.12643846
176-7	176	7	D2	0.109462526
176-7	176	7	A1	0.478257723
176-7	176	7	N2	0.944108281
176-7	176	7	sil_N2C1	1.011991902
176-7	176	7	C1	0.21187299
176-7	176	7	C2	1.088872338
176-8	176	8	sil_#	0.210123924
176-8	176	8	D1	0.080172294
176-8	176	8	N1	0.478889363
176-8	176	8	P1	0.145674609
176-8	176	8	D2	0.073090336
176-8	176	8	A1	0.506709251
176-8	176	8	N2	0.949359305
176-8	176	8	C1	0.262843169
176-8	176	8	C2	0.464619307
176-10	176	10	sil_#	0.322723742
176-10	176	10	D1	0.085823101
176-10	176	10	N1	0.306338451
176-10	176	10	P1	0.131267264
176-10	176	10	D2	0.077107792
176-10	176	10	A1	0.509631802
176-10	176	10	N2	0.917160307
176-10	176	10	sil_N2C1	0.398573935
176-10	176	10	C1	0.25447255
176-10	176	10	C2	0.18143553
176-10	176	10	C3	0.431195008
176-11	176	11	sil_#	0.704147413
176-11	176	11	D1	0.080224784
176-11	176	11	N1	0.366987128
176-11	176	11	P1	0.207753539
176-11	176	11	D2	0.100075842
176-11	176	11	A1	0.53029496
176-11	176	11	N2	0.783189539
176-11	176	11	sil_N2C1	0.469412953
176-11	176	11	C1	0.248181907
176-11	176	11	C2	0.403051778
176-12	176	12	sil_#	0.294286575
176-12	176	12	D1	0.060461989
176-12	176	12	N1	0.467476651
176-12	176	12	P1	0.160792207
176-12	176	12	D2	0.09673222
176-12	176	12	A1	0.336280923
176-12	176	12	N2	1.003929259
176-12	176	12	sil_N2C1	0.571266467
176-12	176	12	C1	0.214251478
176-12	176	12	C2	0.428337555
176-13	176	13	sil_#	0.484849283
176-13	176	13	D1	0.070867364
176-13	176	13	N1	0.452083272
176-13	176	13	P1	0.144778189
176-13	176	13	D2	0.083216471
176-13	176	13	A1	0.339814638
176-13	176	13	N2	1.08372767
176-13	176	13	sil_N2C1	1.112055075
176-13	176	13	C1	0.162290202
176-13	176	13	C2	0.534970596
176-15	176	15	sil_#	0.629650377
176-15	176	15	D1	0.114170257
176-15	176	15	N1	0.330710576
176-15	176	15	P1	0.111049506
176-15	176	15	D2	0.089316094
176-15	176	15	A1	0.426431279
176-15	176	15	N2	0.677496532
176-15	176	15	C1	0.161153706
176-15	176	15	C2	0.543923518
176-16	176	16	sil_#	0.425364602
176-16	176	16	D1	0.065026234
176-16	176	16	N1	0.439999599
176-16	176	16	P1	0.166793603
176-16	176	16	D2	0.087400807
176-16	176	16	A1	0.6445729
176-16	176	16	N2	0.732036362
176-16	176	16	sil_N2C1	0.327885488
176-16	176	16	C1	0.313271095
176-16	176	16	C2	0.498436794
176-18	176	18	sil_#	0.242075588
176-18	176	18	D1	0.083641373
176-18	176	18	N1	0.275921558
176-18	176	18	P1	0.177962188
176-18	176	18	D2	0.078642269
176-18	176	18	A1	0.57787423
176-18	176	18	N2	0.689516247
176-18	176	18	sil_N2C1	0.479348595
176-18	176	18	C1	0.305575337
176-18	176	18	C2	0.336453597
176-19	176	19	sil_#	0.377063592
176-19	176	19	D1	0.064718914
176-19	176	19	N1	0.397477159
176-19	176	19	P1	0.153506404
176-19	176	19	D2	0.065023378
176-19	176	19	A1	0.780071436
176-19	176	19	N2	0.693502802
176-19	176	19	C1	0.280471215
176-19	176	19	C2	1.013487904
176-20	176	20	sil_#	0.414118459
176-20	176	20	D1	0.067036613
176-20	176	20	N1	0.407294177
176-20	176	20	P1	0.152749146
176-20	176	20	D2	0.060307143
176-20	176	20	A1	0.303159564
176-20	176	20	N2	0.977315908
176-20	176	20	sil_N2C1	0.247845885
176-20	176	20	C1	0.214389477
176-20	176	20	C2	0.33160656
176-20	176	20	C3	0.185290474
176-22	176	22	sil_#	0.72484228
176-22	176	22	D1	0.107417073
176-22	176	22	N1	0.354384828
176-22	176	22	P1	0.146035967
176-22	176	22	D2	0.077749598
176-22	176	22	A1	0.566108685
176-22	176	22	N2	0.741529493
176-22	176	22	C1	0.260085711
176-22	176	22	C2	0.508223129
176-23	176	23	sil_#	0.507490083
176-23	176	23	D1	0.109436148
176-23	176	23	N1	0.274057875
176-23	176	23	P1	0.144071419
176-23	176	23	D2	0.09782745
176-23	176	23	A1	0.37810801
176-23	176	23	N2	0.497337152
176-23	176	23	C1	0.51871377
176-24	176	24	sil_#	0.218204294
176-24	176	24	D1	0.114067275
176-24	176	24	N1	0.278649093
176-24	176	24	P1	0.109265656
176-24	176	24	D2	0.076665628
176-24	176	24	A1	0.482474734
176-24	176	24	N2	0.307597218
176-24	176	24	C1	0.268813873
176-24	176	24	C2	0.195873069
176-24	176	24	C3	0.277042253
178-1	178	1	sil_#	0.684064886
178-1	178	1	D1	0.102332197
178-1	178	1	N1	0.413753928
178-1	178	1	P1	0.146344632
178-1	178	1	D2	0.094837434
178-1	178	1	A1	0.669469446
178-1	178	1	N2	1.067124633
178-1	178	1	sil_N2C1	0.344745465
178-1	178	1	C1	0.15460625
178-1	178	1	C2	0.232400487
178-1	178	1	C3	0.517424149
178-2	178	2	sil_#	0.690821569
178-2	178	2	D1	0.075734801
178-2	178	2	N1	0.265190139
178-2	178	2	P1	0.11423309
178-2	178	2	D2	0.129577834
178-2	178	2	A1	0.335585484
178-2	178	2	N2	0.853290091
178-2	178	2	sil_N2C1	0.053534211
178-2	178	2	C1	0.213550845
178-2	178	2	C2	0.241257098
178-2	178	2	C3	0.112242319
178-3	178	3	sil_#	0.593467486
178-3	178	3	D1	0.111102035
178-3	178	3	N1	0.36175607
178-3	178	3	P1	0.143255537
178-3	178	3	D2	0.086565322
178-3	178	3	A1	0.378612164
178-3	178	3	N2	0.62572407
178-3	178	3	C1	0.199888519
178-3	178	3	C2	0.105699385
178-3	178	3	C3	0.080710682
178-5	178	5	sil_#	0.580126029
178-5	178	5	D1	0.118556733
178-5	178	5	N1	0.239942593
178-5	178	5	P1	0.157811011
178-5	178	5	D2	0.084471661
178-5	178	5	A1	0.530513611
178-5	178	5	N2	0.59139407
178-5	178	5	sil_N2C1	0.336491252
178-5	178	5	C1	0.265297619
178-5	178	5	C2	0.171854543
178-5	178	5	C3	0.525417848
178-6	178	6	sil_#	0.847181841
178-6	178	6	D1	0.094390038
178-6	178	6	N1	0.324159189
178-6	178	6	P1	0.168035012
178-6	178	6	D2	0.092240818
178-6	178	6	A1	0.653234122
178-6	178	6	N2	0.868025078
178-6	178	6	sil_N2C1	0.694139364
178-6	178	6	C1	0.401140492
178-6	178	6	C2	0.644488869
178-7	178	7	sil_#	0.382736038
178-7	178	7	D1	0.080752627
178-7	178	7	N1	0.44279014
178-7	178	7	P1	0.151489422
178-7	178	7	D2	0.137717656
178-7	178	7	A1	0.720787695
178-7	178	7	N2	1.211688665
178-7	178	7	sil_N2C1	2.066354586
178-7	178	7	C1	0.556664934
178-7	178	7	C2	0.357212841
178-7	178	7	C3	0.548243634
178-8	178	8	sil_#	0.840502909
178-8	178	8	D1	0.070389124
178-8	178	8	N1	0.422066128
178-8	178	8	P1	0.164989131
178-8	178	8	D2	0.08844552
178-8	178	8	A1	0.45256169
178-8	178	8	N2	0.911598512
178-8	178	8	sil_N2C1	0.491209392
178-8	178	8	C1	0.196490694
178-8	178	8	C2	0.35052455
178-8	178	8	C3	0.350058412
178-9	178	9	sil_#	0.444351502
178-9	178	9	D1	0.096706919
178-9	178	9	N1	0.317514036
178-9	178	9	P1	0.190557692
178-9	178	9	D2	0.087449882
178-9	178	9	A1	0.531380217
178-9	178	9	N2	0.44560818
178-9	178	9	C1	0.154809955
178-9	178	9	C2	0.273196592
178-9	178	9	C3	0.442965083
178-10	178	10	sil_#	0.823490961
178-10	178	10	D1	0.163907433
178-10	178	10	N1	0.28136476
178-10	178	10	P1	0.133925039
178-10	178	10	D2	0.09489968
178-10	178	10	A1	0.608391605
178-10	178	10	N2	0.671199468
178-10	178	10	sil_N2C1	2.023895535
178-10	178	10	C1	0.500063931
178-10	178	10	sil_C1C2	0.266996465
178-10	178	10	C2	0.399445058
178-11	178	11	sil_#	0.541604594
178-11	178	11	D1	0.07512294
178-11	178	11	N1	0.397225721
178-11	178	11	P1	0.155447986
178-11	178	11	D2	0.12356245
178-11	178	11	A1	0.513373152
178-11	178	11	N2	0.955226909
178-11	178	11	sil_N2C1	1.070789734
178-11	178	11	C1	0.621456533
178-11	178	11	C2	0.564858678
178-11	178	11	sil_C2C3	0.165015791
178-11	178	11	C3	0.147309037
178-11	178	11	C4	0.4910402
178-12	178	12	sil_#	0.631948514
178-12	178	12	D1	0.109893342
178-12	178	12	N1	0.548810046
178-12	178	12	P1	0.199050892
178-12	178	12	D2	0.102028269
178-12	178	12	A1	0.502338572
178-12	178	12	N2	0.698950156
178-12	178	12	sil_N2C1	0.817064557
178-12	178	12	C1	0.834740276
178-12	178	12	sil_C1C2	0.25269303
178-12	178	12	C2	0.26771737
178-12	178	12	C3	0.096727387
178-15	178	15	sil_#	0.375962092
178-15	178	15	D1	0.126899215
178-15	178	15	N1	0.332665847
178-15	178	15	P1	0.171485426
178-15	178	15	D2	0.102205314
178-15	178	15	A1	0.482900981
178-15	178	15	N2	0.891034308
178-15	178	15	sil_N2C1	0.911203024
178-15	178	15	C1	1.689182251
178-15	178	15	sil_C1C2	0.249541327
178-15	178	15	C2	0.247303451
178-15	178	15	C3	0.361752185
178-16	178	16	sil_#	0.571378928
178-16	178	16	D1	0.102406242
178-16	178	16	N1	0.471304346
178-16	178	16	P1	0.202139924
178-16	178	16	D2	0.094491573
178-16	178	16	A1	0.607686912
178-16	178	16	N2	0.688776394
178-16	178	16	sil_N2C1	0.671774406
178-16	178	16	C1	0.721448253
178-16	178	16	sil_C1C2	1.200334068
178-16	178	16	C2	0.368350505
178-16	178	16	C3	0.337988874
178-17	178	17	sil_#	0.543061234
178-17	178	17	D1	0.077948089
178-17	178	17	N1	0.409671455
178-17	178	17	P1	0.151146527
178-17	178	17	D2	0.084551835
178-17	178	17	A1	0.606845035
178-17	178	17	N2	0.619105303
178-17	178	17	sil_N2C1	1.546785991
178-17	178	17	C1	0.640722001
178-17	178	17	C2	0.29045804
178-17	178	17	C3	0.240236175
178-18	178	18	sil_#	0.792337115
178-18	178	18	D1	0.137525658
178-18	178	18	N1	0.299790113
178-18	178	18	P1	0.157894486
178-18	178	18	D2	0.11582135
178-18	178	18	A1	0.481284067
178-18	178	18	N2	0.389341567
178-18	178	18	C1	0.152375933
178-18	178	18	C2	0.263356726
178-18	178	18	C3	0.596480781
178-19	178	19	sil_#	0.481295074
178-19	178	19	D1	0.091490958
178-19	178	19	N1	0.31324213
178-19	178	19	P1	0.124794695
178-19	178	19	D2	0.09432564
178-19	178	19	A1	0.548276861
178-19	178	19	N2	0.66934905
178-19	178	19	C1	0.122220687
178-19	178	19	C2	0.291590353
178-19	178	19	C3	0.581071491
178-20	178	20	sil_#	0.768619691
178-20	178	20	D1	0.079696184
178-20	178	20	N1	0.342085133
178-20	178	20	P1	0.144494581
178-20	178	20	D2	0.091192958
178-20	178	20	A1	0.345305425
178-20	178	20	N2	1.288784309
178-20	178	20	sil_N2C1	1.355317385
178-20	178	20	C1	0.200712363
178-20	178	20	C2	0.300861085
178-20	178	20	C3	0.23814303
178-22	178	22	sil_#	0.597842082
178-22	178	22	D1	0.090147757
178-22	178	22	N1	0.322520048
178-22	178	22	P1	0.140120107
178-22	178	22	D2	0.153428422
178-22	178	22	A1	0.497130008
178-22	178	22	N2	0.702647623
178-22	178	22	sil_N2C1	0.654230224
178-22	178	22	C1	0.177050398
178-22	178	22	C2	0.301640689
178-22	178	22	C3	0.402578001
178-23	178	23	sil_#	0.390472085
178-23	178	23	D1	0.150116671
178-23	178	23	N1	0.350819886
178-23	178	23	P1	0.179076971
178-23	178	23	D2	0.131270054
178-23	178	23	A1	0.421487693
178-23	178	23	N2	0.882847674
178-23	178	23	sil_N2C1	0.89109292
178-23	178	23	C1	0.188965533
178-23	178	23	C2	0.143856771
178-23	178	23	C3	0.565222282
178-24	178	24	sil_#	0.55479294
178-24	178	24	D1	0.11371436
178-24	178	24	N1	0.403352474
178-24	178	24	P1	0.139453577
178-24	178	24	D2	0.079766279
178-24	178	24	A1	0.455733372
178-24	178	24	N2	0.769248922
178-24	178	24	C1	0.504208633
178-24	178	24	C2	0.179759475
178-24	178	24	C3	0.252038774
182-1	182	1	sil_#	0.595054455
182-1	182	1	D1	0.075874209
182-1	182	1	N1	0.449651278
182-1	182	1	P1	0.124061226
182-1	182	1	D2	0.073496496
182-1	182	1	A1	0.404649774
182-1	182	1	N2	0.31058087
182-1	182	1	C1	0.125280743
182-1	182	1	C2	0.634435066
182-2	182	2	sil_#	0.773887975
182-2	182	2	D1	0.095945168
182-2	182	2	N1	0.230446098
182-2	182	2	P1	0.16802512
182-2	182	2	D2	0.098004766
182-2	182	2	A1	0.32054032
182-2	182	2	N2	0.426085255
182-2	182	2	C1	0.138833948
182-2	182	2	C2	0.198005365
182-3	182	3	sil_#	0.594011083
182-3	182	3	D1	0.066955935
182-3	182	3	N1	0.325783525
182-3	182	3	P1	0.153823758
182-3	182	3	D2	0.084372523
182-3	182	3	A1	0.320351402
182-3	182	3	N2	0.279560944
182-3	182	3	C1	0.198662315
182-3	182	3	C2	0.675612889
182-5	182	5	sil_#	0.488668064
182-5	182	5	D1	0.092308381
182-5	182	5	N1	0.251565698
182-5	182	5	P1	0.225609949
182-5	182	5	D2	0.074136455
182-5	182	5	A1	0.404285389
182-5	182	5	N2	0.381406056
182-5	182	5	sil_#	0.115441195
182-5	182	5	C1	0.275720752
182-5	182	5	C2	0.219690926
182-5	182	5	C3	0.423215706
182-6	182	6	sil_#	0.296441579
182-6	182	6	D1	0.061687354
182-6	182	6	N1	0.319265165
182-6	182	6	P1	0.118529037
182-6	182	6	D2	0.069597635
182-6	182	6	A1	0.311214534
182-6	182	6	N2	0.235194954
182-6	182	6	C1	0.134299991
182-6	182	6	C2	0.43276359
182-7	182	7	sil_#	0.791976774
182-7	182	7	D1	0.06406304
182-7	182	7	N1	0.338217983
182-7	182	7	P1	0.100682429
182-7	182	7	D2	0.088265568
182-7	182	7	A1	0.333745609
182-7	182	7	N2	0.339450651
182-7	182	7	C1	0.093541381
182-7	182	7	C2	0.436182459
182-8	182	8	sil_#	0.661375028
182-8	182	8	D1	0.058092115
182-8	182	8	N1	0.426074645
182-8	182	8	P1	0.099002056
182-8	182	8	D2	0.124366219
182-8	182	8	A1	0.342825301
182-8	182	8	N2	0.416420294
182-8	182	8	C1	0.302875095
182-8	182	8	sil_C1C2	0.221299577
182-8	182	8	C2	0.616284975
182-8	182	8	sil_C2C3	0.105212977
182-8	182	8	C3	0.425341981
182-9	182	9	sil_#	0.432145246
182-9	182	9	D1	0.067226803
182-9	182	9	N1	0.318995859
182-9	182	9	P1	0.137624681
182-9	182	9	D2	0.0772737
182-9	182	9	A1	0.473394954
182-9	182	9	N2	0.278292247
182-9	182	9	C1	0.1471986
182-9	182	9	C2	0.446469251
182-10	182	10	sil_#	0.638865244
182-10	182	10	D1	0.071426627
182-10	182	10	N1	0.27097626
182-10	182	10	P1	0.074307121
182-10	182	10	D2	0.080806822
182-10	182	10	A1	0.407342978
182-10	182	10	N2	0.469345036
182-10	182	10	sil_N2C1	0.185041738
182-10	182	10	C1	0.120978375
182-10	182	10	C2	0.403426529
182-11	182	11	sil_#	0.888924592
182-11	182	11	D1	0.062656818
182-11	182	11	N1	0.376808424
182-11	182	11	P1	0.180282452
182-11	182	11	D2	0.071937711
182-11	182	11	A1	0.471229308
182-11	182	11	N2	0.493711184
182-11	182	11	C1	0.101368693
182-11	182	11	C2	0.38879038
182-13	182	13	sil_#	0.549323694
182-13	182	13	D1	0.060439029
182-13	182	13	N1	0.387887754
182-13	182	13	P1	0.122240925
182-13	182	13	D2	0.073761095
182-13	182	13	A1	0.232115482
182-13	182	13	N2	0.346841632
182-13	182	13	C1	0.130933125
182-13	182	13	C2	0.264399712
182-13	182	13	C3	0.414875305
182-15	182	15	sil_#	0.783964627
182-15	182	15	D1	0.088087324
182-15	182	15	N1	0.262255017
182-15	182	15	P1	0.100172312
182-15	182	15	D2	0.086502963
182-15	182	15	A1	0.291175989
182-15	182	15	N2	0.34391922
182-15	182	15	C1	0.132595488
182-15	182	15	C2	0.33476237
182-16	182	16	sil_#	0.420343731
182-16	182	16	D1	0.08064065
182-16	182	16	N1	0.38543374
182-16	182	16	P1	0.117070673
182-16	182	16	D2	0.082525575
182-16	182	16	A1	0.453259772
182-16	182	16	N2	0.403995235
182-16	182	16	C1	0.134849771
182-16	182	16	C2	0.679279586
182-18	182	18	sil_#	0.676800494
182-18	182	18	D1	0.090485896
182-18	182	18	N1	0.29846167
182-18	182	18	P1	0.16463005
182-18	182	18	D2	0.091633112
182-18	182	18	A1	0.455451352
182-18	182	18	N2	0.427509156
182-18	182	18	C1	0.205843574
182-18	182	18	C2	0.145159529
182-18	182	18	C3	0.268041495
182-19	182	19	sil_#	1.267039593
182-19	182	19	D1	0.071779069
182-19	182	19	N1	0.342763537
182-19	182	19	P1	0.198625711
182-19	182	19	D2	0.093930416
182-19	182	19	A1	0.340535479
182-19	182	19	N2	0.475644488
182-19	182	19	C1	0.154529998
182-19	182	19	C2	0.434518882
182-20	182	20	sil_#	0.384802021
182-20	182	20	D1	0.059088446
182-20	182	20	N1	0.319867228
182-20	182	20	P1	0.166922002
182-20	182	20	D2	0.072625539
182-20	182	20	A1	0.219810444
182-20	182	20	N2	0.515694009
182-20	182	20	C1	0.091187695
182-20	182	20	C2	0.365502258
182-21	182	21	sil_#	0.814796063
182-21	182	21	D1	0.068837753
182-21	182	21	N1	0.381818264
182-21	182	21	P1	0.239457825
182-21	182	21	D2	0.067607509
182-21	182	21	A1	0.372535556
182-21	182	21	N2	0.582567158
182-21	182	21	sil_N2C1	0.334489206
182-21	182	21	C1	0.161459984
182-21	182	21	C2	0.420444921
182-22	182	22	sil_#	0.434340223
182-22	182	22	D1	0.070027804
182-22	182	22	N1	0.356735932
182-22	182	22	P1	0.24065447
182-22	182	22	D2	0.08457108
182-22	182	22	A1	0.449230903
182-22	182	22	N2	0.531356277
182-22	182	22	sil_N2C1	0.164474197
182-22	182	22	C1	0.122067786
182-22	182	22	C2	0.297449286
182-22	182	22	C3	0.34724945
182-24	182	24	sil_#	1.176310234
182-24	182	24	D1	0.104286402
182-24	182	24	N1	0.259972408
182-24	182	24	P1	0.168249883
182-24	182	24	D2	0.075976298
182-24	182	24	A1	0.309415062
182-24	182	24	N2	0.433805901
182-24	182	24	C1	0.113237312
182-24	182	24	C2	0.553157385
185-1	185	1	sil_#	0.358184092
185-1	185	1	D1	0.093863916
185-1	185	1	N1	0.443659991
185-1	185	1	P1	0.157528725
185-1	185	1	D2	0.070370054
185-1	185	1	A1	0.463786112
185-1	185	1	N2	0.350924068
185-1	185	1	C1	0.160262785
185-1	185	1	C2	0.337034239
185-2	185	2	sil_#	0.797391286
185-2	185	2	D1	0.146014204
185-2	185	2	N1	0.23734262
185-2	185	2	P1	0.117349909
185-2	185	2	D2	0.172512087
185-2	185	2	A1	0.360672622
185-2	185	2	N2	0.388432137
185-2	185	2	C1	0.254439845
185-2	185	2	C2	0.358308814
185-2	185	2	sil_C2C2	0.109899783
185-2	185	2	C3	0.068104488
185-2	185	2	C4	0.735193609
185-3	185	3	sil_#	0.321429277
185-3	185	3	D1	0.055444305
185-3	185	3	N1	0.31789373
185-3	185	3	P1	0.165150857
185-3	185	3	D2	0.099697238
185-3	185	3	A1	0.357284013
185-3	185	3	N2	0.383332858
185-3	185	3	C1	0.154251103
185-3	185	3	C2	0.268097304
