Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,RANK,RANKlog
promulgating,2,2,2,2,0.04,0.4771,0.02,0.4771,57160,4.75709222
pronating,2,2,2,2,0.04,0.4771,0.02,0.4771,57161,4.757099818
prone,92,84,88,80,1.80,1.9685,1.00,1.9294,12570,4.099335278
prong,15,7,11,5,0.29,1.2041,0.08,0.9031,30934,4.490436081
pronged,2,2,2,2,0.04,0.4771,0.02,0.4771,57162,4.757107416
pronging,3,2,3,2,0.06,0.6021,0.02,0.4771,52712,4.721909495
prongs,13,11,13,11,0.25,1.1461,0.13,1.0792,32381,4.510290257
pronoun,12,11,10,9,0.24,1.1139,0.13,1.0792,33182,4.520902559
pronounce,331,292,327,289,6.49,2.5211,3.48,2.4669,5816,3.764624398
pronounced,152,133,146,127,2.98,2.1847,1.59,2.1271,9375,3.971971276
pronouncement,6,5,6,5,0.12,0.8451,0.06,0.7782,42332,4.626668787
pronouncements,8,6,8,6,0.16,0.9542,0.07,0.8451,38799,4.588820532
pronounces,7,7,7,7,0.14,0.9031,0.08,0.9031,39772,4.599577431
pronouncing,19,19,18,18,0.37,1.3010,0.23,1.3010,27669,4.441993463
pronouns,14,14,14,14,0.27,1.1761,0.17,1.1761,31129,4.493165169
pronto,145,132,108,102,2.84,2.1644,1.57,2.1239,9631,3.983671383
pronunciation,24,24,23,23,0.47,1.3979,0.29,1.3979,24997,4.39788789
pronunciations,3,2,3,2,0.06,0.6021,0.02,0.4771,52713,4.721917733
proof,1754,1111,1659,1077,34.39,3.2443,13.25,3.0461,1735,3.239299479
proofed,8,8,8,8,0.16,0.9542,0.10,0.9542,38091,4.580822374
proofing,10,9,9,9,0.20,1.0414,0.11,1.0000,35600,4.551449998
proofread,12,12,8,8,0.24,1.1139,0.14,1.1139,32930,4.517591731
proofreading,6,4,6,4,0.12,0.8451,0.05,0.6990,42698,4.630407533
proofs,47,30,45,30,0.92,1.6812,0.36,1.4914,18243,4.261096258
prop,188,140,167,127,3.69,2.2765,1.67,2.1492,8308,3.919496488
propaganda,159,106,144,100,3.12,2.2041,1.26,2.0294,9150,3.961421094
propagandist,4,3,4,3,0.08,0.6990,0.04,0.6021,48129,4.682406838
propagandized,2,2,2,2,0.04,0.4771,0.02,0.4771,57163,4.757115013
propagate,19,18,18,18,0.37,1.3010,0.21,1.2788,27772,4.443607157
propagated,12,8,12,8,0.24,1.1139,0.10,0.9542,33608,4.526442669
propagates,2,2,2,2,0.04,0.4771,0.02,0.4771,57164,4.757122611
propagating,5,5,5,5,0.10,0.7782,0.06,0.7782,44013,4.643580972
propagation,10,10,9,9,0.20,1.0414,0.12,1.0414,35285,4.547590122
propane,28,25,17,15,0.55,1.4624,0.30,1.4150,23460,4.370328008
propel,11,10,10,10,0.22,1.0792,0.12,1.0414,34362,4.536078433
propellant,16,10,14,8,0.31,1.2304,0.12,1.0414,30102,4.478595351
propelled,14,12,11,10,0.27,1.1761,0.14,1.1139,31469,4.497882942
propeller,78,55,74,51,1.53,1.8976,0.66,1.7482,13868,4.142013833
propellers,23,16,22,15,0.45,1.3802,0.19,1.2304,25803,4.411670202
propelling,3,3,3,3,0.06,0.6021,0.04,0.6021,51059,4.708072305
propels,11,10,11,10,0.22,1.0792,0.12,1.0414,34363,4.536091072
propensities,2,2,2,2,0.04,0.4771,0.02,0.4771,57165,4.757130208
propensity,10,10,10,10,0.20,1.0414,0.12,1.0414,35286,4.54760243
proper,1289,972,1266,964,25.27,3.1106,11.59,2.9881,2229,3.348110068
properly,658,576,648,569,12.90,2.8189,6.87,2.7612,3632,3.56014584
propertied,2,1,2,1,0.04,0.4771,0.01,0.3010,59907,4.777477572
properties,162,139,148,129,3.18,2.2122,1.66,2.1461,9034,3.955880086
property,1698,1104,1636,1074,33.29,3.2302,13.16,3.0434,1784,3.25139485
prophecies,74,46,67,42,1.45,1.8751,0.55,1.6721,14278,4.154667378
prophecy,321,118,307,114,6.29,2.5079,1.41,2.0755,5937,3.773567049
prophesied,20,19,20,19,0.39,1.3222,0.23,1.3010,27155,4.433849807
prophesies,15,13,14,12,0.29,1.2041,0.15,1.1461,30624,4.486061916
prophesy,13,13,13,13,0.25,1.1461,0.15,1.1461,32015,4.505353506
prophesying,2,2,2,2,0.04,0.4771,0.02,0.4771,57166,4.757137805
Prophet,272,107,115,84,5.33,2.4362,1.28,2.0334,6611,3.820267157
prophetess,3,3,3,3,0.06,0.6021,0.04,0.6021,51060,4.70808081
prophetic,21,18,17,16,0.41,1.3424,0.21,1.2788,26729,4.426982711
prophets,61,33,49,29,1.20,1.7924,0.39,1.5315,15869,4.20054956
prophylactic,29,24,29,24,0.57,1.4771,0.29,1.3979,23127,4.3641193
prophylactics,11,8,8,6,0.22,1.0792,0.10,0.9542,34696,4.540279409
prophylaxis,3,2,3,2,0.06,0.6021,0.02,0.4771,52714,4.721925972
propitious,6,4,6,4,0.12,0.8451,0.05,0.6990,42699,4.630417704
proponent,11,10,10,9,0.22,1.0792,0.12,1.0414,34364,4.53610371
proportion,139,127,138,127,2.73,2.1461,1.51,2.1072,9872,3.994405147
proportional,14,11,14,11,0.27,1.1761,0.13,1.0792,31595,4.49961836
proportionally,3,3,3,3,0.06,0.6021,0.04,0.6021,51061,4.708089316
proportionate,8,7,8,7,0.16,0.9542,0.08,0.9031,38528,4.585776465
proportionately,2,2,2,2,0.04,0.4771,0.02,0.4771,57167,4.757145402
proportioned,8,6,8,6,0.16,0.9542,0.07,0.8451,38800,4.588831726
proportions,81,73,81,73,1.59,1.9138,0.87,1.8692,13511,4.130687494
proposal,448,324,438,318,8.78,2.6522,3.86,2.5119,4774,3.678882415
proposals,74,56,69,53,1.45,1.8751,0.67,1.7559,14262,4.154180432
propose,663,506,657,504,13.00,2.8222,6.03,2.7050,3613,3.557867962
proposed,343,266,337,264,6.73,2.5366,3.17,2.4265,5685,3.754730469
proposes,33,31,32,31,0.65,1.5315,0.37,1.5051,21609,4.334634669
proposing,159,130,156,130,3.12,2.2041,1.55,2.1173,9138,3.960851154
proposition,402,310,388,299,7.88,2.6053,3.70,2.4928,5117,3.709015417
propositioned,8,8,8,8,0.16,0.9542,0.10,0.9542,38092,4.580833776
propositioning,6,6,6,6,0.12,0.8451,0.07,0.8451,41664,4.619760963
propositions,10,10,10,10,0.20,1.0414,0.12,1.0414,35287,4.547614737
propound,2,2,2,2,0.04,0.4771,0.02,0.4771,57168,4.757152999
propped,16,16,15,15,0.31,1.2304,0.19,1.2304,29599,4.471277039
propping,5,5,4,4,0.10,0.7782,0.06,0.7782,44014,4.643590839
propranolol,18,5,13,3,0.35,1.2788,0.06,0.7782,28802,4.459422646
proprietary,23,21,23,21,0.45,1.3802,0.25,1.3424,25619,4.408562174
proprieties,7,6,7,6,0.14,0.9031,0.07,0.8451,40269,4.604970845
proprietor,60,37,58,36,1.18,1.7853,0.44,1.5798,16015,4.204526943
proprietorial,2,2,2,2,0.04,0.4771,0.02,0.4771,57169,4.757160596
proprietors,6,4,5,3,0.12,0.8451,0.05,0.6990,42700,4.630427875
proprietory,4,1,4,1,0.08,0.6990,0.01,0.3010,48888,4.689202271
proprietress,3,3,2,2,0.06,0.6021,0.04,0.6021,51062,4.708097821
propriety,20,18,19,18,0.39,1.3222,0.21,1.2788,27237,4.435159271
props,152,117,130,102,2.98,2.1847,1.39,2.0719,9385,3.972434277
propulsion,59,40,45,33,1.16,1.7782,0.48,1.6128,16149,4.208145635
propulsions,2,2,2,2,0.04,0.4771,0.02,0.4771,57170,4.757168192
propylene,2,2,1,1,0.04,0.4771,0.02,0.4771,57171,4.757175789
prorate,4,4,4,4,0.08,0.6990,0.05,0.6990,46991,4.672014687
pros,156,125,148,120,3.06,2.1959,1.49,2.1004,9234,3.96538987
prosaic,14,12,14,12,0.27,1.1761,0.14,1.1139,31470,4.497896743
proscenium,2,2,2,2,0.04,0.4771,0.02,0.4771,57172,4.757183385
prosciutto,15,12,13,10,0.29,1.2041,0.14,1.1139,30733,4.487604956
proscribe,2,2,2,2,0.04,0.4771,0.02,0.4771,57173,4.757190981
prose,48,38,44,37,0.94,1.6902,0.45,1.5911,18020,4.255754787
prosecute,144,117,141,116,2.82,2.1614,1.39,2.0719,9673,3.985561188
prosecuted,83,69,83,69,1.63,1.9243,0.82,1.8451,13331,4.124862728
prosecutes,3,3,3,3,0.06,0.6021,0.04,0.6021,51063,4.708106326
prosecuting,62,44,61,43,1.22,1.7993,0.52,1.6532,15728,4.1966735
prosecution,401,207,365,195,7.86,2.6042,2.47,2.3181,5127,3.709863317
prosecutions,9,8,7,6,0.18,1.0000,0.10,0.9542,36975,4.567908183
prosecutor,366,162,300,152,7.18,2.5647,1.93,2.2122,5455,3.736794755
prosecutorial,4,4,3,3,0.08,0.6990,0.05,0.6990,46992,4.672023929
prosecutors,64,36,55,34,1.25,1.8129,0.43,1.5682,15509,4.190583796
prosecutrix,5,1,5,1,0.10,0.7782,0.01,0.3010,45693,4.659849673
proselyted,5,1,5,1,0.10,0.7782,0.01,0.3010,45694,4.659859177
prosequi,2,1,2,1,0.04,0.4771,0.01,0.3010,59908,4.777484821
Prosit,12,7,0,0,0.24,1.1139,0.08,0.9031,33668,4.527217319
proslavery,2,1,2,1,0.04,0.4771,0.01,0.3010,59909,4.77749207
prospect,178,152,162,142,3.49,2.2529,1.81,2.1847,8561,3.932524497
prospected,2,2,2,2,0.04,0.4771,0.02,0.4771,57174,4.757198577
prospecting,23,15,22,14,0.45,1.3802,0.18,1.2041,25834,4.412191655
prospective,68,51,66,49,1.33,1.8388,0.61,1.7160,14926,4.173943437
prospector,30,12,17,11,0.59,1.4914,0.14,1.1139,22887,4.35958887
prospectors,9,9,7,7,0.18,1.0000,0.11,1.0000,36592,4.563386147
prospects,114,105,113,104,2.24,2.0607,1.25,2.0253,11099,4.045283851
prospectus,25,17,25,17,0.49,1.4150,0.20,1.2553,24852,4.395361345
prosper,56,48,54,47,1.10,1.7559,0.57,1.6902,16571,4.219348717
prospered,13,12,13,12,0.25,1.1461,0.14,1.1139,32224,4.508179449
prospering,11,11,10,10,0.22,1.0792,0.13,1.0792,34065,4.532308393
prosperity,107,85,98,81,2.10,2.0334,1.01,1.9345,11557,4.062845113
prosperous,64,60,63,59,1.25,1.8129,0.72,1.7853,15406,4.187689894
Pross,5,3,0,0,0.10,0.7782,0.04,0.6021,45318,4.656270735
Prost,4,3,0,0,0.08,0.6990,0.04,0.6021,48130,4.682415862
prostate,85,55,82,53,1.67,1.9345,0.66,1.7482,13202,4.120639728
prostatectomy,2,2,2,2,0.04,0.4771,0.02,0.4771,57175,4.757206173
prosthesis,9,9,9,9,0.18,1.0000,0.11,1.0000,36593,4.563398016
prosthetic,34,25,33,24,0.67,1.5441,0.30,1.4150,21453,4.331488033
prosthetics,5,5,5,5,0.10,0.7782,0.06,0.7782,44015,4.643600706
prostitute,385,210,367,201,7.55,2.5866,2.50,2.3243,5260,3.720985744
prostitutes,146,106,132,96,2.86,2.1673,1.26,2.0294,9611,3.982768577
prostituting,6,6,6,6,0.12,0.8451,0.07,0.8451,41665,4.619771386
prostitution,122,91,105,79,2.39,2.0899,1.08,1.9638,10700,4.029383778
prostrate,21,18,19,16,0.41,1.3424,0.21,1.2788,26730,4.426998959
prostrated,3,3,3,3,0.06,0.6021,0.04,0.6021,51064,4.708114831
prostration,4,3,4,3,0.08,0.6990,0.04,0.6021,48131,4.682424885
protagonist,15,13,15,13,0.29,1.2041,0.15,1.1461,30625,4.486076097
protease,10,6,9,6,0.20,1.0414,0.07,0.8451,36065,4.557085937
protect,3583,2161,3390,2098,70.25,3.5544,25.76,3.3349,1013,3.005609445
protected,554,473,544,466,10.86,2.7443,5.64,2.6758,4129,3.615844883
protecting,817,664,749,613,16.02,2.9128,7.92,2.8228,3124,3.494711025
protection,1197,854,1073,798,23.47,3.0785,10.18,2.9320,2356,3.372175286
protections,11,8,11,8,0.22,1.0792,0.10,0.9542,34697,4.540291926
protective,309,261,287,243,6.06,2.4914,3.11,2.4183,6070,3.783188691
protectiveness,4,4,4,4,0.08,0.6990,0.05,0.6990,46993,4.672033171
protector,149,99,115,88,2.92,2.1761,1.18,2.0000,9504,3.977906428
protectorate,11,6,7,6,0.22,1.0792,0.07,0.8451,34873,4.54248931
protectors,37,32,36,31,0.73,1.5798,0.38,1.5185,20543,4.312663866
protectress,2,2,1,1,0.04,0.4771,0.02,0.4771,57176,4.757213769
protects,144,128,141,125,2.82,2.1614,1.53,2.1106,9664,3.985156921
protege,23,12,22,12,0.45,1.3802,0.14,1.1139,25873,4.412846789
protegee,12,7,11,7,0.24,1.1139,0.08,0.9031,33669,4.527230218
proteges,2,2,2,2,0.04,0.4771,0.02,0.4771,57177,4.757221365
protein,230,158,205,144,4.51,2.3636,1.88,2.2014,7338,3.865577707
proteins,51,30,48,30,1.00,1.7160,0.36,1.4914,17505,4.243162115
proteinuria,2,2,2,2,0.04,0.4771,0.02,0.4771,57178,4.75722896
protest,448,305,425,294,8.78,2.6522,3.64,2.4857,4775,3.678973376
Protestant,78,60,2,2,1.53,1.8976,0.72,1.7853,13859,4.141731895
Protestants,15,14,1,1,0.29,1.2041,0.17,1.1761,30499,4.4842856
protestation,2,2,2,2,0.04,0.4771,0.02,0.4771,57179,4.757236556
protestations,2,2,2,2,0.04,0.4771,0.02,0.4771,57180,4.757244151
protested,38,38,38,38,0.75,1.5911,0.45,1.5911,20163,4.30455515
protester,10,8,9,8,0.20,1.0414,0.10,0.9542,35845,4.554428585
protesters,44,33,36,29,0.86,1.6532,0.39,1.5315,18882,4.276047993
protesting,100,82,92,75,1.96,2.0043,0.98,1.9191,11997,4.079072659
protestor,3,3,3,3,0.06,0.6021,0.04,0.6021,51065,4.708123336
protestors,20,18,18,16,0.39,1.3222,0.21,1.2788,27238,4.435175216
protests,55,48,50,44,1.08,1.7482,0.57,1.6902,16735,4.223625717
Proteus,111,12,1,1,2.18,2.0492,0.14,1.1139,11314,4.053616174
Proto,3,1,0,0,0.06,0.6021,0.01,0.3010,53368,4.727280928
protocol,382,265,360,258,7.49,2.5832,3.16,2.4249,5284,3.722962809
protocols,135,83,131,81,2.65,2.1335,0.99,1.9243,10073,4.003158834
protohuman,2,2,2,2,0.04,0.4771,0.02,0.4771,57181,4.757251746
proton,22,10,20,10,0.43,1.3617,0.12,1.0414,26385,4.421357099
protons,18,8,17,8,0.35,1.2788,0.10,0.9542,28777,4.459045517
protoplasm,7,3,7,3,0.14,0.9031,0.04,0.6021,40847,4.611160165
protoplasmic,2,1,2,1,0.04,0.4771,0.01,0.3010,59910,4.77749932
prototype,169,109,164,108,3.31,2.2304,1.30,2.0414,8817,3.945320841
prototypes,21,15,20,14,0.41,1.3424,0.18,1.2041,26848,4.428911939
prototypical,7,5,7,5,0.14,0.9031,0.06,0.7782,40573,4.608237121
protozoa,3,3,3,3,0.06,0.6021,0.04,0.6021,51066,4.708131841
protracted,12,10,9,9,0.24,1.1139,0.12,1.0414,33380,4.523486332
protractor,3,3,2,2,0.06,0.6021,0.04,0.6021,51067,4.708140345
protrude,3,3,3,3,0.06,0.6021,0.04,0.6021,51068,4.70814885
protrudes,3,3,3,3,0.06,0.6021,0.04,0.6021,51069,4.708157354
protruding,20,17,19,16,0.39,1.3222,0.20,1.2553,27323,4.436528382
protrusion,3,3,3,3,0.06,0.6021,0.04,0.6021,51070,4.708165858
protrusions,2,2,2,2,0.04,0.4771,0.02,0.4771,57182,4.757259341
protuberance,2,1,2,1,0.04,0.4771,0.01,0.3010,59911,4.777506569
proud,4265,2621,4141,2576,83.63,3.6300,31.25,3.4186,884,2.946452265
prouder,33,30,33,30,0.65,1.5315,0.36,1.4914,21643,4.335317459
proudest,50,49,49,48,0.98,1.7076,0.58,1.6990,17538,4.243980066
proudly,175,152,133,120,3.43,2.2455,1.81,2.1847,8645,3.936764998
prov,2,2,1,1,0.04,0.4771,0.02,0.4771,57183,4.757266936
provable,3,3,3,3,0.06,0.6021,0.04,0.6021,51071,4.708174362
prove,3590,2261,3368,2152,70.39,3.5552,26.96,3.3545,1011,3.004751156
proved,549,476,540,468,10.76,2.7404,5.67,2.6785,4155,3.618571028
proven,339,310,336,307,6.65,2.5315,3.70,2.4928,5725,3.757775491
provenance,9,5,9,5,0.18,1.0000,0.06,0.7782,37462,4.57359096
Provence,24,18,0,0,0.47,1.3979,0.21,1.2788,25293,4.403000344
proverb,55,45,53,43,1.08,1.7482,0.54,1.6628,16761,4.224299926
proverbial,53,53,52,52,1.04,1.7324,0.63,1.7324,17011,4.230729845
proverbially,2,2,2,2,0.04,0.4771,0.02,0.4771,57184,4.757274531
Proverbs,17,16,7,7,0.33,1.2553,0.19,1.2304,29032,4.462876955
proves,404,344,393,337,7.92,2.6075,4.10,2.5378,5101,3.707655324
provide,888,754,867,741,17.41,2.9489,8.99,2.8779,2939,3.468199586
provided,506,447,470,416,9.92,2.7050,5.33,2.6513,4395,3.642958879
Providence,135,83,22,22,2.65,2.1335,0.99,1.9243,10074,4.003201947
provident,2,2,2,2,0.04,0.4771,0.02,0.4771,57185,4.757282125
providential,3,3,3,3,0.06,0.6021,0.04,0.6021,51072,4.708182865
provider,74,67,67,64,1.45,1.8751,0.80,1.8325,14212,4.152655199
providers,17,12,16,11,0.33,1.2553,0.14,1.1139,29325,4.467238021
provides,137,126,136,125,2.69,2.1399,1.50,2.1038,9962,3.998346537
providing,205,190,169,158,4.02,2.3139,2.27,2.2810,7860,3.895422546
province,163,111,131,96,3.20,2.2148,1.32,2.0492,9010,3.954724791
provinces,37,28,33,26,0.73,1.5798,0.33,1.4624,20608,4.314035846
provincial,47,36,45,34,0.92,1.6812,0.43,1.5682,18207,4.260238392
proving,229,209,206,189,4.49,2.3617,2.49,2.3222,7350,3.866287339
provision,40,37,39,36,0.78,1.6128,0.44,1.5798,19720,4.294906911
provisional,37,25,24,21,0.73,1.5798,0.30,1.4150,20640,4.314709693
provisionally,2,2,1,1,0.04,0.4771,0.02,0.4771,57186,4.75728972
provisioning,3,1,3,1,0.06,0.6021,0.01,0.3010,53369,4.727289065
provisions,87,69,84,67,1.71,1.9445,0.82,1.8451,12971,4.112973459
proviso,10,10,8,8,0.20,1.0414,0.12,1.0414,35288,4.547627045
provisos,3,2,3,2,0.06,0.6021,0.02,0.4771,52715,4.721934211
provocateur,4,4,3,3,0.08,0.6990,0.05,0.6990,46994,4.672042413
provocation,53,51,52,50,1.04,1.7324,0.61,1.7160,17020,4.230959556
provocations,3,3,3,3,0.06,0.6021,0.04,0.6021,51073,4.708191369
provocative,82,70,74,65,1.61,1.9191,0.83,1.8513,13422,4.127817234
provocatively,4,4,4,4,0.08,0.6990,0.05,0.6990,46995,4.672051654
provoke,127,111,126,110,2.49,2.1072,1.32,2.0492,10439,4.018658898
provoked,85,73,83,72,1.67,1.9345,0.87,1.8692,13145,4.11876059
provokes,16,15,16,15,0.31,1.2304,0.18,1.2041,29742,4.473370169
provoking,46,42,45,42,0.90,1.6721,0.50,1.6335,18338,4.263351968
Provolone,80,14,12,12,1.57,1.9085,0.17,1.1761,13694,4.136530324
provost,36,16,31,14,0.71,1.5682,0.19,1.2304,20975,4.32170197
prow,6,6,6,6,0.12,0.8451,0.07,0.8451,41666,4.61978181
prowess,40,35,39,35,0.78,1.6128,0.42,1.5563,19756,4.295699017
prowl,66,57,64,55,1.29,1.8261,0.68,1.7634,15153,4.180498623
prowled,2,2,2,2,0.04,0.4771,0.02,0.4771,57187,4.757297314
prowler,41,25,31,21,0.80,1.6232,0.30,1.4150,19617,4.292632592
prowlers,19,11,13,10,0.37,1.3010,0.13,1.0792,28101,4.448721775
prowling,37,35,34,32,0.73,1.5798,0.42,1.5563,20478,4.311287539
prowls,5,5,5,5,0.10,0.7782,0.06,0.7782,44016,4.643610573
proxies,11,3,7,3,0.22,1.0792,0.04,0.6021,34961,4.543583846
Proxima,2,2,0,0,0.04,0.4771,0.02,0.4771,57188,4.757304909
proximal,22,19,21,18,0.43,1.3617,0.23,1.3010,26166,4.417737337
proximally,5,5,5,5,0.10,0.7782,0.06,0.7782,44017,4.64362044
proximate,5,5,5,5,0.10,0.7782,0.06,0.7782,44018,4.643630306
proximity,84,76,81,73,1.65,1.9294,0.91,1.8865,13241,4.121920786
proximo,4,2,4,2,0.08,0.6990,0.02,0.4771,48621,4.686823887
proxy,46,36,46,36,0.90,1.6721,0.43,1.5682,18436,4.265666699
prude,70,58,59,51,1.37,1.8513,0.69,1.7709,14668,4.166370901
Prudence,69,33,14,14,1.35,1.8451,0.39,1.5315,14842,4.171492427
prudent,82,73,75,69,1.61,1.9191,0.87,1.8692,13408,4.127364001
Prudential,8,8,0,0,0.16,0.9542,0.10,0.9542,38093,4.580845177
prudently,2,2,2,2,0.04,0.4771,0.02,0.4771,57189,4.757312503
prudery,2,2,2,2,0.04,0.4771,0.02,0.4771,57190,4.757320097
prudes,8,7,8,7,0.16,0.9542,0.08,0.9031,38529,4.585787737
prudish,4,4,3,3,0.08,0.6990,0.05,0.6990,46996,4.672060895
prune,75,62,62,52,1.47,1.8808,0.74,1.7993,14142,4.150510833
pruned,5,4,3,3,0.10,0.7782,0.05,0.6990,44909,4.652333385
Prunella,21,1,0,0,0.41,1.3424,0.01,0.3010,27015,4.431604972
prunes,35,31,26,26,0.69,1.5563,0.37,1.5051,21092,4.324117763
pruning,25,22,24,21,0.49,1.4150,0.26,1.3617,24705,4.392784858
prurient,5,4,5,4,0.10,0.7782,0.05,0.6990,44910,4.652343055
Prussia,7,7,0,0,0.14,0.9031,0.08,0.9031,39773,4.59958835
Prussian,12,11,0,0,0.24,1.1139,0.13,1.0792,33183,4.520915647
Prussians,4,3,0,0,0.08,0.6990,0.04,0.6021,48132,4.682433908
prussic,2,2,1,1,0.04,0.4771,0.02,0.4771,57191,4.75732769
pry,210,187,200,179,4.12,2.3243,2.23,2.2742,7741,3.888797067
prying,75,66,71,62,1.47,1.8808,0.79,1.8261,14130,4.150142162
Ps,47,38,3,1,0.92,1.6812,0.45,1.5911,18194,4.25992819
Psalm,26,20,12,9,0.51,1.4314,0.24,1.3222,24369,4.386837708
psalmist,3,2,2,1,0.06,0.6021,0.02,0.4771,52716,4.721942449
Psalmody,3,1,1,1,0.06,0.6021,0.01,0.3010,53370,4.727297203
psalms,18,13,11,8,0.35,1.2788,0.15,1.1461,28665,4.457351946
Psammead,3,1,0,0,0.06,0.6021,0.01,0.3010,53371,4.72730534
pseudo,15,13,14,12,0.29,1.2041,0.15,1.1461,30626,4.486090278
pseudocyst,4,2,3,2,0.08,0.6990,0.02,0.4771,48622,4.686832819
pseudomonas,7,6,4,4,0.14,0.9031,0.07,0.8451,40270,4.60498163
pseudonym,7,6,7,6,0.14,0.9031,0.07,0.8451,40271,4.604992414
pseudonyms,2,2,1,1,0.04,0.4771,0.02,0.4771,57192,4.757335284
pseudoscientific,4,3,4,3,0.08,0.6990,0.04,0.6021,48133,4.682442931
Pshaw,5,5,2,2,0.10,0.7782,0.06,0.7782,44019,4.643640172
Psi,24,14,11,8,0.47,1.3979,0.17,1.1761,25382,4.40452584
psia,2,1,2,1,0.04,0.4771,0.01,0.3010,59912,4.777513818
psilocybin,4,3,3,2,0.08,0.6990,0.04,0.6021,48134,4.682451954
psoriasis,23,10,15,7,0.45,1.3802,0.12,1.0414,25895,4.413215915
Psst,253,177,27,19,4.96,2.4048,2.11,2.2504,6908,3.839352329
Pst,6,4,0,0,0.12,0.8451,0.05,0.6990,42701,4.630438046
psych,344,226,189,153,6.75,2.5378,2.69,2.3560,5674,3.753889331
psyche,140,73,76,68,2.75,2.1492,0.87,1.8692,9861,3.993920959
psyched,137,101,129,97,2.69,2.1399,1.20,2.0086,9983,3.999261071
psychedelia,2,2,2,2,0.04,0.4771,0.02,0.4771,57193,4.757342878
psychedelic,40,31,36,27,0.78,1.6128,0.37,1.5051,19817,4.297037909
psyches,5,5,5,5,0.10,0.7782,0.06,0.7782,44020,4.643650038
psychiatric,242,188,201,160,4.75,2.3856,2.24,2.2765,7112,3.851991748
psychiatrist,615,376,604,373,12.06,2.7896,4.48,2.5763,3832,3.5834255
psychiatrists,80,71,78,69,1.57,1.9085,0.85,1.8573,13621,4.134208993
psychiatry,107,77,85,63,2.10,2.0334,0.92,1.8921,11568,4.06325828
psychic,605,309,552,294,11.86,2.7825,3.68,2.4914,3882,3.589055531
psychically,8,6,7,5,0.16,0.9542,0.07,0.8451,38801,4.588842919
psychics,44,38,39,34,0.86,1.6532,0.45,1.5911,18826,4.274758054
psyching,14,12,13,11,0.27,1.1761,0.14,1.1139,31471,4.497910543
psycho,562,428,452,378,11.02,2.7505,5.10,2.6325,4091,3.611829479
psychoactive,2,2,2,2,0.04,0.4771,0.02,0.4771,57194,4.757350471
psychoanalyse,4,4,4,4,0.08,0.6990,0.05,0.6990,46997,4.672070136
psychoanalysed,3,3,3,3,0.06,0.6021,0.04,0.6021,51074,4.708199872
psychoanalysis,25,18,21,18,0.49,1.4150,0.21,1.2788,24832,4.3950117
psychoanalyst,33,22,33,22,0.65,1.5315,0.26,1.3617,21808,4.338615838
psychoanalysts,9,7,9,7,0.18,1.0000,0.08,0.9031,37233,4.57092803
psychoanalytic,3,3,3,3,0.06,0.6021,0.04,0.6021,51075,4.708208375
psychoanalytical,9,9,8,8,0.18,1.0000,0.11,1.0000,36594,4.563409884
psychoanalyze,5,5,5,5,0.10,0.7782,0.06,0.7782,44021,4.643659904
Psychoanalyzes,3,3,1,1,0.06,0.6021,0.04,0.6021,51076,4.708216878
psychoanalyzing,4,3,4,3,0.08,0.6990,0.04,0.6021,48135,4.682460976
psychobabble,21,20,21,20,0.41,1.3424,0.24,1.3222,26577,4.424505956
psychobiologist,2,1,2,1,0.04,0.4771,0.01,0.3010,59913,4.777521066
psychodrama,4,3,3,3,0.08,0.6990,0.04,0.6021,48136,4.682469998
psychodynamic,3,3,2,2,0.06,0.6021,0.04,0.6021,51077,4.708225381
psychodynamics,2,2,2,2,0.04,0.4771,0.02,0.4771,57195,4.757358064
psychogenic,2,1,1,1,0.04,0.4771,0.01,0.3010,59914,4.777528315
psychography,2,1,2,1,0.04,0.4771,0.01,0.3010,59915,4.777535564
psychokinesis,11,9,7,6,0.22,1.0792,0.11,1.0000,34568,4.538674253
psychokinetic,5,4,5,4,0.10,0.7782,0.05,0.6990,44911,4.652352725
psychological,343,281,331,273,6.73,2.5366,3.35,2.4502,5683,3.754577656
psychologically,76,71,68,65,1.49,1.8865,0.85,1.8573,14013,4.146531122
psychologist,183,132,177,127,3.59,2.2648,1.57,2.1239,8432,3.925930598
psychologists,35,27,31,25,0.69,1.5563,0.32,1.4472,21176,4.325843928
psychology,279,224,236,192,5.47,2.4472,2.67,2.3522,6500,3.812913357
psychometric,2,2,2,2,0.04,0.4771,0.02,0.4771,57196,4.757365657
psychoneurotic,3,3,2,2,0.06,0.6021,0.04,0.6021,51078,4.708233884
psychopath,142,117,130,112,2.78,2.1553,1.39,2.0719,9757,3.989316305
psychopathic,37,36,32,31,0.73,1.5798,0.43,1.5682,20455,4.310799484
Psychopathically,2,2,0,0,0.04,0.4771,0.02,0.4771,57197,4.757373251
psychopathology,3,2,3,2,0.06,0.6021,0.02,0.4771,52717,4.721950688
psychopaths,20,17,15,14,0.39,1.3222,0.20,1.2553,27324,4.436544277
psychophysiological,2,1,1,1,0.04,0.4771,0.01,0.3010,59916,4.777542812
psychos,47,34,43,32,0.92,1.6812,0.41,1.5441,18226,4.260691366
psychoses,4,4,4,4,0.08,0.6990,0.05,0.6990,46998,4.672079377
psychosexual,7,5,6,5,0.14,0.9031,0.06,0.7782,40574,4.608247825
psychosis,68,48,64,45,1.33,1.8388,0.57,1.6902,14933,4.174147065
